mean_x,mean_y,mean_z,mean_mag,std_x,std_y,std_z,std_mag,var_x,var_y,var_z,var_mag,range_x,range_y,range_z,range_mag,max_x,max_y,max_z,max_mag,min_x,min_y,min_z,min_mag,q25_mag,q50_mag,q75_mag,cv_mag,rms_x,rms_y,rms_z,rms_mag,mean_jerk,std_jerk,max_jerk,min_jerk,sma,zcr_x,zcr_y,zcr_z,zcr_mag,energy_x,energy_y,energy_z,energy_mag,dominant_power,spectral_energy,power_tremor_band,power_low_freq,power_mid_freq,power_high_freq,spectral_entropy,spectral_centroid,spectral_spread,freeze_index,locomotor_power,freeze_power,cadence_spm,step_regularity,freeze_ratio,steps_10s,numSamples,label
0.011556322,-2.919625287,-0.741126437,3.219504519,1.024354091,0.978918211,0.378132283,0.926806672,1.049301304,0.958280864,0.142984023,0.858970608,3.805,4.144,2.012,3.702474449,1.453,-0.844,0.383,5.161602271,-2.352,-4.988,-1.629,1.459127822,2.437936571,3.248868418,3.89655984,0.287872456,1.024419276,3.07936563,0.832017078,3.35025073,790.5260916,453.7221977,4751.1617,50.99019514,4.551167816,17,0,8,40,913.008322,8249.768634,602.259604,9765.03656,2800.968931,8170504.381,1716.38532,203543.2988,4962.21341,299.7312503,4.776857453,2.313606704,5.167788912,0.024379154,203543.2988,4962.21341,93.10344828,0.304491039,0.023798956,16,870,gait_fast
-0.070893246,-2.001233115,-0.638342048,2.129115307,0.291972526,0.311009958,0.219255789,0.338166623,0.085247956,0.096727194,0.048073101,0.114356665,1.582,1.566,1.132,1.640662935,0.801,-1.297,-0.141,3.005145254,-0.781,-2.863,-1.273,1.364482319,1.930014934,2.132722907,2.366600392,0.158829643,0.300456001,2.02525583,0.674947162,2.155803483,329.9126213,201.0892654,1576.810467,32.5,2.88688671,32,0,0,38,82.871356,3765.32496,418.19827,4266.394586,1954.527852,3868364.677,288.7235003,36354.66042,845.8816273,78.9986038,4.150582392,1.924389045,4.783074813,0.023267488,36354.66042,845.8816273,98.03921569,0.22471332,0.022738422,10,918,gait_slow
0.144780911,-2.235327549,-0.794626898,2.434710675,0.456088017,0.598922915,0.273981307,0.60254236,0.20801628,0.358708658,0.075065757,0.363057295,2.27,2.867,1.453,2.701036409,1.352,-0.965,-0.176,3.910681398,-0.918,-3.832,-1.629,1.209644989,2.038817795,2.373640664,2.879239309,0.247480067,0.47851624,2.314173267,0.840534154,2.508161351,462.9042864,259.5040774,2657.423564,61.64414003,3.426071584,28,0,0,35,211.117524,4937.676872,651.390846,5800.185242,2244.803242,5193456.194,620.1945696,128131.5642,1851.874561,159.6048685,4.364558887,2.092490802,4.951535592,0.014452915,128131.5642,1851.874561,81.34490239,0.331435221,0.014247004,16,922,gait_normal
-0.399754545,2.766663636,-0.753443182,3.104866979,0.937652736,1.130303737,0.359754969,1.013859887,0.879192653,1.277586537,0.129423638,1.02791187,4.258,7.316,2.344,6.705148858,2.059,7.586,0.422,7.910674055,-2.199,0.27,-1.922,1.205525197,2.31942048,3.098135588,3.741196889,0.326538912,1.019311704,2.988647556,0.834925306,3.266207408,792.8832222,552.3787657,5651.427917,76.19875327,4.468684091,18,0,8,39,914.316788,7860.172508,613.448234,9387.93753,2732.282942,7863377.55,1921.882196,270511.0841,4948.131827,397.4811103,5.178770951,2.386190377,5.242341103,0.01829179,270511.0841,4948.131827,85.22727273,0.314691207,0.01796321,20,880,gait_fast
-0.43834023,2.065657471,-0.055103448,2.138690815,0.271278691,0.363423321,0.182710828,0.356612982,0.073592128,0.13207651,0.033383247,0.127172819,1.332,1.664,0.898,1.643575297,0.32,3.148,0.418,3.187951223,-1.012,1.484,-0.48,1.544375926,1.858728731,2.084622987,2.363943144,0.166743589,0.515494214,2.097383441,0.190839296,2.168218444,307.9434919,186.0753385,1243.575993,35.4436172,2.672972414,20,0,30,28,231.188828,3827.14505,31.685084,4090.018962,1860.661009,3510187.944,365.7385243,38913.58244,1540.894032,20.90240541,3.70881001,1.708020276,4.564854894,0.039597846,38913.58244,1540.894032,65.51724138,0.354263277,0.03808958,10,870,gait_slow
-0.389226872,2.12969163,-0.049997797,2.199041191,0.341079847,0.473896713,0.183798845,0.478013793,0.116335462,0.224578094,0.033782015,0.228497186,1.664,2.359,1.122,2.342702151,0.523,3.625,0.645,3.635803075,-1.141,1.266,-0.477,1.293100924,1.831575551,2.14366707,2.520912732,0.217373733,0.517525864,2.181780129,0.190477808,2.250395376,383.4655839,276.7895441,2648.997452,30,2.704378855,24,0,44,39,243.192382,4322.229396,32.94387,4598.365648,1996.729402,4081122.156,1665.027348,63048.67147,4001.243028,213.7237352,4.673230447,2.400190423,5.216105708,0.063462765,63048.67147,4001.243028,75.99118943,0.32076484,0.059675587,24,908,gait_normal
-0.38380137,2.326075342,-0.07330137,2.415750788,0.464307388,0.598887047,0.22423739,0.593279583,0.215581351,0.358665695,0.050282407,0.351980664,2.391,2.856,1.449,2.851071836,0.93,3.93,0.879,3.946694946,-1.461,1.074,-0.57,1.09562311,1.989227488,2.312726557,2.836904475,0.245588074,0.602399238,2.401935094,0.235914174,2.487535434,510.1574381,285.9384523,1556.942115,37.41657387,3.005100457,27,0,40,32,317.887122,5053.899962,48.754216,5420.5413,2116.19769,4613343.422,1479.860982,72006.38648,3570.493305,70.73207331,4.359598386,2.233381136,5.098228566,0.049585786,72006.38648,3570.493305,85.61643836,0.24584887,0.047243195,16,876,gait_fast
-0.516873563,2.038121839,0.134634483,2.149349577,0.302515014,0.347756985,0.293924171,0.34403986,0.091515333,0.120934921,0.086391418,0.118363425,1.672,1.644,1.219,1.690594063,0.465,2.996,0.742,3.120110415,-1.207,1.352,-0.477,1.429516352,1.891215826,2.12530586,2.368610806,0.160066963,0.598893658,2.067577218,0.323292224,2.176710139,329.5886168,205.2755785,1659.583909,45.34589287,2.841193103,12,0,23,34,312.046044,3719.14173,90.93054,4122.118314,1869.934132,3541448.295,565.6701786,33225.72409,1700.021566,48.63216404,3.87932037,1.922192116,4.779495672,0.051165824,33225.72409,1700.021566,72.4137931,0.326061344,0.048675312,16,870,gait_slow
-0.554792,2.088850667,-0.165997333,2.200574782,0.327273691,0.43254738,0.198416001,0.435535567,0.107108069,0.187097236,0.039368909,0.18969123,1.743,2.109,0.976,2.218821143,0.352,3.457,0.324,3.582698703,-1.391,1.348,-0.652,1.36387756,1.859867514,2.163307422,2.479923072,0.197919003,0.644129049,2.133165334,0.25869678,2.243261153,432.2246618,269.6227871,1714.615482,49.560569,2.864285333,14,0,37,34,311.176674,3412.795758,50.193018,3774.16545,1650.431086,2777273.429,1019.221459,35454.84556,3241.404475,106.5018554,4.468277219,2.340570207,5.166585586,0.091423455,35454.84556,3241.404475,80,0.23974132,0.083765338,16,750,gait_normal
-0.582392435,2.253687943,-0.204364066,2.391026276,0.439811825,0.535523629,0.195444707,0.511338389,0.193434442,0.286785557,0.038198633,0.261466948,2.094,2.586,1,2.268409075,0.547,3.641,0.324,3.70723846,-1.547,1.055,-0.676,1.438829385,1.987329359,2.323240409,2.805271454,0.213857286,0.729805036,2.316440136,0.282777837,2.445091736,445.0952534,298.932499,4002.601498,0,3.108330969,18,0,24,32,450.59262,4539.547088,67.648956,5057.788664,2022.808229,4185321.171,847.5663562,47141.42352,2938.664809,37.14778985,4.212319513,1.91046436,4.791292087,0.06233721,47141.42352,2938.664809,92.19858156,0.236367172,0.058679306,16,846,gait_fast
